3661,184,624,1.5,0.06,0.07
3662,184,60,0.88,0.02,0.03
3663,184,655,1.21,0.06,0.03
3664,184,140,0.99,0.08,0.06
3665,184,362,1.17,0.08,0.03
3666,184,226,1.49,0.07,0.08
3667,184,892,0.52,0.05,0.03
3668,184,838,1.48,0.05,0.03
3669,184,590,0.79,0.06,0.08
3670,184,139,0.94,0.08,0.08
3671,184,581,0.57,0.03,0.02
3672,184,201,0.59,0.04,0.08
3673,184,260,0.95,0.03,0.08
3674,184,650,0.62,0.05,0.01
3675,184,33,0.69,0.03,0.09
3676,184,897,0.52,0.09,0.03
3677,184,28,0.77,0.06,0.03
3678,184,8,1.33,0.09,0.1
3679,184,194,0.54,0.03,0.05
3680,184,942,1.07,0.03,0.04
3681,185,776,0.7,0.08,0.05
3682,185,720,1.12,0.08,0.09
3683,185,259,1.34,0.09,0.1
3684,185,493,0.78,0.09,0.03
3685,185,928,0.79,0.01,0.06
3686,185,899,0.58,0.04,0.01
3687,185,524,0.82,0.07,0.02
3688,185,166,0.67,0.02,0.08
3689,185,64,1.21,0.09,0.09
3690,185,217,0.66,0.09,0.02
3691,185,803,1.01,0.09,0.02
3692,185,215,1.1,0.01,0.06
3693,185,876,1.0,0.09,0.06
3694,185,338,0.79,0.08,0.02
3695,185,644,1.33,0.09,0.06
3696,185,701,1.29,0.07,0.03
3697,185,466,1.42,0.07,0.04
3698,185,816,0.82,0.01,0.08
3699,185,349,1.37,0.03,0.07
3700,185,768,0.65,0.04,0.09
3701,186,116,0.63,0.08,0.01
3702,186,372,1.19,0.09,0.05
3703,186,681,1.31,0.06,0.07
3704,186,552,1.16,0.1,0.05
3705,186,691,0.82,0.05,0.06
3706,186,903,1.02,0.09,0.05
3707,186,174,1.42,0.05,0.05
3708,186,272,0.66,0.06,0.07
3709,186,528,0.51,0.07,0.08
3710,186,219,1.37,0.02,0.08
3711,186,208,0.56,0.04,0.08
3712,186,332,0.73,0.03,0.05
3713,186,199,1.27,0.09,0.04
3714,186,576,0.64,0.03,0.07
3715,186,1000,0.69,0.04,0.07
3716,186,726,1.0,0.04,0.07
3717,186,115,1.08,0.03,0.05
3718,186,408,0.71,0.08,0.04
3719,186,965,1.15,0.02,0.02
3720,186,760,1.19,0.09,0.08
3721,187,795,1.07,0.04,0.01
3722,187,964,0.95,0.07,0.05
3723,187,778,0.82,0.1,0.05
3724,187,955,0.91,0.05,0.08
3725,187,958,1.31,0.04,0.02
3726,187,531,0.61,0.08,0.04
3727,187,422,0.5,0.07,0.02
3728,187,398,0.63,0.09,0.07
3729,187,872,1.34,0.07,0.1
3730,187,810,1.32,0.07,0.06
3731,187,481,1.42,0.02,0.08
3732,187,752,0.71,0.08,0.06
3733,187,104,1.19,0.02,0.08
3734,187,570,0.5,0.04,0.08
3735,187,827,1.02,0.06,0.01
3736,187,486,1.26,0.05,0.1
3737,187,95,1.45,0.05,0.05
3738,187,605,1.14,0.03,0.03
3739,187,593,0.74,0.01,0.09
3740,187,640,0.67,0.09,0.02
3741,188,671,0.93,0.06,0.03
3742,188,500,1.03,0.1,0.09
3743,188,956,1.16,0.06,0.03
3744,188,755,1.44,0.05,0.09
3745,188,63,1.1,0.08,0.05
3746,188,45,0.57,0.06,0.06
3747,188,212,0.82,0.08,0.03
3748,188,665,0.57,0.1,0.06
3749,188,591,1.38,0.06,0.09
3750,188,992,0.57,0.08,0.04
3751,188,459,1.48,0.07,0.02
3752,188,237,0.87,0.1,0.02
3753,188,469,0.96,0.04,0.09
3754,188,604,1.16,0.04,0.03
3755,188,692,0.83,0.07,0.08
3756,188,423,1.07,0.05,0.03
3757,188,976,1.17,0.05,0.01
3758,188,114,1.2,0.08,0.08
3759,188,24,0.9,0.04,0.03
3760,188,793,1.31,0.09,0.08
3761,189,817,1.36,0.07,0.06
3762,189,663,1.46,0.02,0.03
3763,189,344,0.52,0.05,0.03
3764,189,307,1.47,0.02,0.07
3765,189,999,1.24,0.06,0.05
3766,189,183,0.7,0.03,0.09
3767,189,268,0.62,0.07,0.04
3768,189,382,0.9,0.1,0.04
3769,189,534,0.55,0.02,0.08
3770,189,347,0.73,0.04,0.1
3771,189,713,0.99,0.01,0.09
3772,189,865,0.76,0.07,0.1
3773,189,875,1.1,0.08,0.06
3774,189,496,0.56,0.03,0.03
3775,189,953,0.78,0.01,0.01
3776,189,990,1.21,0.08,0.01
3777,189,4,1.19,0.05,0.09
3778,189,218,1.45,0.07,0.03
3779,189,88,0.69,0.02,0.05
3780,189,221,1.07,0.08,0.02
3781,190,540,1.44,0.09,0.03
3782,190,318,0.51,0.1,0.06
3783,190,405,0.91,0.05,0.09
3784,190,200,1.5,0.07,0.04
3785,190,853,0.71,0.03,0.05
3786,190,454,0.68,0.03,0.07
3787,190,361,1.14,0.08,0.03
3788,190,651,0.66,0.06,0.02
3789,190,578,0.68,0.06,0.07
3790,190,228,0.85,0.02,0.01
3791,190,425,1.05,0.04,0.05
3792,190,536,0.84,0.06,0.06
3793,190,579,1.12,0.06,0.09
3794,190,451,1.12,0.07,0.05
3795,190,235,1.11,0.04,0.03
3796,190,357,0.55,0.02,0.01
3797,190,645,1.46,0.05,0.04
3798,190,263,0.5,0.01,0.02
3799,190,969,0.78,0.09,0.03
3800,190,987,1.39,0.01,0.03
3801,191,35,0.89,0.03,0.01
3802,191,173,0.6,0.05,0.07
3803,191,322,1.15,0.04,0.1
3804,191,738,1.41,0.06,0.01
3805,191,533,1.08,0.1,0.1
3806,191,708,0.63,0.04,0.07
3807,191,245,0.6,0.07,0.01
3808,191,265,1.31,0.08,0.05
3809,191,917,1.45,0.05,0.07
3810,191,657,0.72,0.03,0.07
3811,191,941,0.65,0.05,0.09
3812,191,856,1.41,0.05,0.02
3813,191,395,1.02,0.06,0.1
3814,191,834,1.38,0.09,0.07
3815,191,401,0.64,0.05,0.05
3816,191,962,1.05,0.05,0.04
3817,191,824,0.67,0.03,0.04
3818,191,193,0.94,0.07,0.09
3819,191,85,0.96,0.06,0.05
3820,191,664,0.86,0.06,0.03
3821,192,878,0.59,0.07,0.06
3822,192,206,0.76,0.08,0.07
3823,192,944,0.82,0.09,0.06
3824,192,18,1.47,0.07,0.02
3825,192,81,1.48,0.03,0.07
3826,192,483,1.27,0.01,0.06
3827,192,359,1.05,0.1,0.1
3828,192,780,0.93,0.03,0.04
3829,192,288,1.33,0.09,0.03
3830,192,569,0.83,0.04,0.06
3831,192,306,0.72,0.08,0.07
3832,192,519,0.78,0.05,0.08
3833,192,270,0.85,0.06,0.09
3834,192,526,1.07,0.04,0.04
3835,192,791,1.29,0.02,0.01
3836,192,557,0.84,0.07,0.01
3837,192,549,1.43,0.04,0.01
3838,192,732,1.25,0.06,0.09
3839,192,26,0.95,0.02,0.08
3840,192,632,1.43,0.03,0.06
3841,193,824,0.68,0.1,0.07
3842,193,395,1.05,0.05,0.07
3843,193,85,0.56,0.06,0.05
3844,193,664,1.19,0.06,0.02
3845,193,941,0.68,0.1,0.05
3846,193,917,0.85,0.01,0.04
3847,193,510,0.56,0.1,0.09
3848,193,224,0.56,0.03,0.04
3849,193,245,0.75,0.06,0.07
3850,193,934,0.88,0.09,0.07
3851,193,533,1.34,0.05,0.05
3852,193,322,1.42,0.07,0.04
3853,193,173,1.41,0.09,0.04
3854,193,864,0.56,0.05,0.03
3855,193,495,0.56,0.02,0.02
3856,193,258,0.79,0.09,0.06
3857,193,191,0.64,0.09,0.09
3858,193,35,1.23,0.05,0.08
3859,193,738,1.35,0.04,0.09
3860,193,293,0.79,0.06,0.1
3861,194,28,0.59,0.06,0.01
3862,194,59,0.74,0.03,0.03
3863,194,284,0.69,0.08,0.02
3864,194,502,1.24,0.08,0.04
3865,194,782,1.44,0.05,0.09
3866,194,714,1.42,0.07,0.05
3867,194,33,1.42,0.03,0.05
3868,194,927,1.43,0.09,0.05
3869,194,676,0.59,0.06,0.04
3870,194,513,1.2,0.02,0.09
3871,194,590,1.32,0.1,0.03
3872,194,124,0.99,0.02,0.03
3873,194,892,0.91,0.08,0.01
3874,194,733,1.01,0.08,0.03
3875,194,793,0.67,0.09,0.07
3876,194,976,0.75,0.06,0.08
3877,194,184,0.76,0.02,0.03
3878,194,624,1.36,0.09,0.08
3879,194,692,1.32,0.06,0.08
3880,194,60,1.1,0.02,0.1
3881,195,363,1.01,0.02,0.02
3882,195,863,0.84,0.04,0.06
3883,195,814,0.61,0.01,0.08
3884,195,995,1.29,0.06,0.06
3885,195,106,0.96,0.07,0.04
3886,195,571,1.29,0.02,0.09
3887,195,553,0.97,0.01,0.05
3888,195,823,1.05,0.08,0.06
3889,195,587,0.68,0.03,0.05
3890,195,754,0.85,0.09,0.04
3891,195,255,0.62,0.09,0.06
3892,195,748,1.35,0.01,0.09
3893,195,274,0.54,0.03,0.02
3894,195,108,1.46,0.09,0.04
3895,195,890,0.78,0.02,0.07
3896,195,179,0.87,0.06,0.06
3897,195,551,0.53,0.06,0.06
3898,195,294,1.12,0.03,0.03
3899,195,389,1.28,0.08,0.06
3900,195,308,1.35,0.1,0.09
3901,196,350,0.93,0.03,0.07
3902,196,588,1.17,0.06,0.05
3903,196,980,0.92,0.02,0.1
3904,196,450,0.89,0.04,0.06
3905,196,566,0.99,0.07,0.05
3906,196,426,0.81,0.04,0.05
3907,196,719,0.69,0.06,0.02
3908,196,840,0.77,0.09,0.09
3909,196,858,1.01,0.03,0.02
3910,196,171,1.38,0.07,0.05
3911,196,421,0.82,0.1,0.06
3912,196,765,0.55,0.08,0.03
3913,196,937,1.21,0.09,0.03
3914,196,971,0.74,0.04,0.08
3915,196,896,0.94,0.01,0.08
3916,196,912,0.99,0.07,0.01
3917,196,900,0.77,0.02,0.08
3918,196,225,0.7,0.07,0.03
3919,196,924,0.85,0.03,0.07
3920,196,603,0.68,0.04,0.03
3921,197,679,1.35,0.02,0.07
3922,197,682,0.5,0.02,0.01
3923,197,991,1.33,0.07,0.05
3924,197,643,1.34,0.07,0.08
3925,197,440,0.97,0.06,0.07
3926,197,940,0.76,0.03,0.05
3927,197,169,0.76,0.04,0.01
3928,197,700,0.68,0.07,0.03
3929,197,297,0.81,0.07,0.09
3930,197,574,0.93,0.04,0.09
3931,197,387,0.97,0.07,0.02
3932,197,130,0.96,0.09,0.04
3933,197,88,1.37,0.06,0.08
3934,197,953,1.47,0.05,0.01
3935,197,76,0.55,0.03,0.05
3936,197,797,1.0,0.08,0.04
3937,197,496,1.03,0.05,0.09
3938,197,997,1.38,0.06,0.04
3939,197,875,1.49,0.09,0.04
3940,197,865,0.88,0.05,0.04
3941,198,109,0.53,0.1,0.08
3942,198,465,1.23,0.1,0.1
3943,198,412,1.34,0.08,0.02
3944,198,468,1.46,0.1,0.04
3945,198,620,0.91,0.06,0.01
3946,198,938,0.8,0.01,0.08
3947,198,600,0.65,0.07,0.06
3948,198,443,0.74,0.08,0.07
3949,198,861,0.54,0.05,0.06
3950,198,333,0.55,0.06,0.04
3951,198,161,0.5,0.08,0.08
3952,198,113,1.15,0.09,0.04
3953,198,631,0.52,0.07,0.03
3954,198,936,1.4,0.02,0.05
3955,198,798,0.94,0.09,0.05
3956,198,514,1.02,0.04,0.09
3957,198,771,0.78,0.07,0.06
3958,198,289,0.72,0.08,0.06
3959,198,920,1.06,0.07,0.05
3960,198,330,1.43,0.03,0.08
3961,199,1000,0.75,0.02,0.07
3962,199,208,1.34,0.06,0.09
3963,199,219,1.1,0.07,0.07
3964,199,272,0.74,0.07,0.06
3965,199,965,0.73,0.08,0.06
3966,199,903,0.75,0.06,0.07
3967,199,760,0.64,0.07,0.07
3968,199,552,1.0,0.06,0.03
3969,199,291,1.14,0.03,0.08
3970,199,911,1.49,0.05,0.03
3971,199,346,0.62,0.08,0.1
3972,199,589,1.18,0.05,0.01
3973,199,295,1.26,0.1,0.02
3974,199,973,1.06,0.03,0.02
3975,199,871,1.19,0.04,0.05
3976,199,981,1.09,0.01,0.05
3977,199,186,1.33,0.09,0.03
3978,199,116,1.46,0.03,0.05
3979,199,375,1.02,0.09,0.06
3980,199,380,1.37,0.02,0.05
3981,200,318,0.9,0.02,0.08
3982,200,853,1.17,0.08,0.02
3983,200,190,0.96,0.01,0.03
3984,200,540,0.71,0.06,0.08
3985,200,405,0.69,0.07,0.06
3986,200,651,1.44,0.03,0.05
3987,200,454,1.27,0.02,0.1
3988,200,578,0.65,0.08,0.07
3989,200,361,1.36,0.03,0.02
3990,200,228,1.05,0.02,0.08
3991,200,425,1.44,0.04,0.03
3992,200,451,0.56,0.02,0.1
3993,200,536,0.86,0.03,0.02
3994,200,235,0.72,0.08,0.05
3995,200,579,0.58,0.05,0.07
3996,200,645,1.07,0.02,0.05
3997,200,263,0.54,0.02,0.06
3998,200,357,1.11,0.09,0.09
3999,200,298,1.34,0.09,0.06
4000,200,480,0.9,0.05,0.04
4001,201,581,1.28,0.03,0.03
4002,201,139,0.76,0.06,0.08
4003,201,260,1.41,0.05,0.05
4004,201,838,1.33,0.02,0.07
4005,201,226,0.6,0.07,0.09
4006,201,650,0.51,0.07,0.08
4007,201,362,1.17,0.02,0.05
4008,201,140,0.55,0.01,0.06
4009,201,897,0.85,0.06,0.08
4010,201,655,0.75,0.09,0.1
4011,201,8,0.76,0.03,0.1
4012,201,942,0.82,0.04,0.06
4013,201,60,0.96,0.09,0.01
4014,201,624,0.72,0.08,0.03
4015,201,184,1.22,0.05,0.03
4016,201,327,0.55,0.07,0.07
4017,201,577,0.68,0.07,0.08
4018,201,892,0.54,0.05,0.02
4019,201,590,1.01,0.02,0.05
4020,201,988,1.11,0.09,0.03
4021,202,601,1.06,0.05,0.03
4022,202,77,1.05,0.06,0.08
4023,202,242,1.38,0.03,0.05
4024,202,609,0.67,0.09,0.09
4025,202,342,0.73,0.08,0.05
4026,202,311,0.9,0.03,0.08
4027,202,497,0.57,0.02,0.05
4028,202,860,0.5,0.08,0.05
4029,202,321,1.22,0.08,0.08
4030,202,320,0.87,0.03,0.08
4031,202,147,0.87,0.05,0.07
4032,202,885,1.05,0.08,0.02
4033,202,100,1.35,0.07,0.03
4034,202,167,1.26,0.06,0.04
4035,202,667,1.38,0.1,0.02
4036,202,737,0.88,0.06,0.07
4037,202,889,0.84,0.02,0.08
4038,202,811,0.64,0.04,0.02
4039,202,230,0.97,0.05,0.03
4040,202,784,1.11,0.04,0.01
4041,203,972,1.34,0.1,0.03
4042,203,463,1.47,0.08,0.08
4043,203,718,0.55,0.08,0.08
4044,203,818,0.59,0.06,0.07
4045,203,546,0.73,0.09,0.03
4046,203,271,0.64,0.07,0.06
4047,203,602,0.86,0.09,0.08
4048,203,951,0.59,0.09,0.04
4049,203,846,0.75,0.04,0.02
4050,203,597,0.63,0.06,0.02
4051,203,280,1.24,0.06,0.04
4052,203,974,0.85,0.04,0.02
4053,203,168,1.26,0.09,0.08
4054,203,388,0.98,0.04,0.03
4055,203,961,0.53,0.08,0.06
4056,203,216,1.08,0.04,0.06
4057,203,825,1.4,0.04,0.04
4058,203,364,0.57,0.08,0.08
4059,203,385,0.52,0.04,0.1
4060,203,746,0.74,0.08,0.04
4061,204,618,0.88,0.01,0.04
4062,204,241,1.42,0.03,0.08
4063,204,98,1.05,0.03,0.02
4064,204,638,1.13,0.05,0.08
4065,204,736,0.9,0.02,0.04
4066,204,784,0.57,0.1,0.04
4067,204,773,1.38,0.07,0.02
4068,204,132,1.28,0.01,0.07
4069,204,667,1.13,0.02,0.08
4070,204,950,1.21,0.06,0.08
4071,204,891,0.99,0.06,0.07
4072,204,147,1.39,0.05,0.04
4073,204,320,0.71,0.1,0.02
4074,204,74,0.56,0.05,0.01
4075,204,246,1.44,0.05,0.04
4076,204,506,0.74,0.03,0.04
4077,204,269,0.64,0.02,0.07
4078,204,709,1.41,0.07,0.01
4079,204,910,1.46,0.05,0.06
4080,204,497,1.18,0.08,0.07
4081,205,866,0.72,0.07,0.09
4082,205,656,1.36,0.08,0.05
4083,205,149,1.42,0.03,0.05
4084,205,637,0.54,0.08,0.05
4085,205,475,1.14,0.08,0.06
4086,205,92,0.63,0.02,0.09
4087,205,551,0.75,0.07,0.09
4088,205,290,0.95,0.07,0.08
4089,205,768,0.71,0.01,0.09
4090,205,179,0.61,0.08,0.01
4091,205,701,0.74,0.03,0.04
4092,205,890,1.3,0.09,0.04
4093,205,108,1.44,0.01,0.08
4094,205,876,0.53,0.05,0.01
4095,205,215,1.31,0.01,0.03
4096,205,748,1.27,0.05,0.03
4097,205,587,1.31,0.08,0.02
4098,205,524,1.29,0.05,0.03
4099,205,899,0.94,0.06,0.07
4100,205,928,0.93,0.07,0.02
4101,206,944,0.78,0.01,0.08
4102,206,18,1.28,0.05,0.1
4103,206,192,1.24,0.03,0.03
4104,206,81,0.79,0.01,0.04
4105,206,483,1.48,0.02,0.05
4106,206,359,1.47,0.07,0.07
4107,206,780,0.96,0.09,0.07
4108,206,878,0.89,0.07,0.01
4109,206,519,0.79,0.04,0.07
4110,206,288,0.83,0.01,0.02
4111,206,569,0.64,0.05,0.02
4112,206,306,1.39,0.05,0.1
4113,206,732,0.91,0.05,0.04
4114,206,26,1.06,0.04,0.04
4115,206,270,0.52,0.09,0.07
4116,206,526,1.49,0.03,0.08
4117,206,791,0.63,0.07,0.04
4118,206,557,1.22,0.08,0.07
4119,206,549,0.62,0.1,0.03
4120,206,632,1.25,0.03,0.06
4121,207,73,1.37,0.02,0.07
4122,207,457,0.85,0.03,0.06
4123,207,672,0.61,0.09,0.01
4124,207,105,1.02,0.02,0.04
4125,207,584,1.16,0.01,0.04
4126,207,966,1.3,0.08,0.1
4127,207,42,1.13,0.03,0.03
4128,207,716,0.86,0.05,0.03
4129,207,172,0.88,0.04,0.01
4130,207,52,1.5,0.03,0.04
4131,207,745,0.66,0.09,0.04
4132,207,299,0.64,0.03,0.02
4133,207,666,0.68,0.08,0.06
4134,207,403,1.3,0.06,0.03
4135,207,16,1.27,0.02,0.04
4136,207,229,0.98,0.08,0.09
4137,207,845,1.35,0.05,0.06
4138,207,883,0.57,0.1,0.04
4139,207,432,0.91,0.05,0.05
4140,207,766,0.86,0.09,0.02
4141,208,219,1.4,0.08,0.02
4142,208,199,0.56,0.06,0.07
4143,208,272,1.11,0.02,0.02
4144,208,1000,1.02,0.06,0.01
4145,208,903,1.04,0.1,0.02
4146,208,552,0.73,0.07,0.09
4147,208,965,0.71,0.08,0.04
4148,208,760,1.43,0.05,0.06
4149,208,291,1.47,0.05,0.05
4150,208,911,0.56,0.05,0.1
4151,208,346,0.55,0.06,0.09
4152,208,589,1.0,0.06,0.02
4153,208,295,1.23,0.05,0.06
4154,208,186,0.54,0.03,0.09
4155,208,116,0.55,0.04,0.07
4156,208,973,1.24,0.08,0.07
4157,208,871,1.43,0.06,0.04
4158,208,372,1.39,0.02,0.1
4159,208,981,1.29,0.04,0.08
4160,208,681,1.17,0.03,0.02
4161,209,550,0.97,0.02,0.09
4162,209,635,0.96,0.02,0.08
4163,209,416,0.8,0.07,0.06
4164,209,23,0.69,0.03,0.03
4165,209,529,0.53,0.03,0.04
4166,209,177,0.88,0.1,0.06
4167,209,368,0.95,0.04,0.06
4168,209,46,0.76,0.01,0.04
4169,209,68,0.69,0.08,0.03
4170,209,144,1.41,0.1,0.1
4171,209,646,1.25,0.03,0.09
4172,209,772,0.63,0.07,0.03
4173,209,296,0.74,0.05,0.03
4174,209,248,1.42,0.02,0.07
4175,209,619,1.01,0.08,0.09
4176,209,697,0.62,0.06,0.05
4177,209,538,1.19,0.06,0.08
4178,209,254,1.31,0.08,0.04
4179,209,38,0.99,0.05,0.05
4180,209,491,0.64,0.03,0.04
4181,210,843,1.01,0.06,0.04
4182,210,6,0.5,0.09,0.04
4183,210,448,1.31,0.1,0.08
4184,210,687,1.0,0.07,0.02
4185,210,419,1.09,0.07,0.09
4186,210,9,0.61,0.02,0.04
4187,210,949,1.43,0.1,0.02
4188,210,769,0.76,0.07,0.08
4189,210,729,1.27,0.1,0.07
4190,210,384,1.08,0.02,0.08
4191,210,377,0.71,0.02,0.01
4192,210,223,0.71,0.01,0.02
4193,210,523,1.11,0.01,0.02
4194,210,837,1.02,0.09,0.03
4195,210,142,1.34,0.08,0.1
4196,210,477,1.06,0.01,0.04
4197,210,882,0.89,0.05,0.02
4198,210,316,0.82,0.01,0.08
4199,210,89,1.37,0.04,0.04
4200,210,438,0.71,0.01,0.06
4201,211,86,0.99,0.02,0.03
4202,211,688,1.33,0.02,0.03
4203,211,565,0.89,0.06,0.06
4204,211,19,1.08,0.04,0.04
4205,211,916,1.08,0.02,0.04
4206,211,947,1.22,0.1,0.04
4207,211,998,0.99,0.04,0.02
4208,211,324,0.6,0.1,0.1
4209,211,433,1.5,0.07,0.02
4210,211,452,0.62,0.01,0.01
4211,211,474,1.0,0.09,0.06
4212,211,48,0.56,0.04,0.02
4213,211,573,1.39,0.02,0.05
4214,211,354,1.24,0.09,0.08
4215,211,243,1.47,0.08,0.02
4216,211,629,0.69,0.08,0.09
4217,211,770,1.4,0.08,0.02
4218,211,787,1.45,0.04,0.04
4219,211,22,0.72,0.09,0.04
4220,211,515,1.05,0.1,0.06
4221,212,63,0.56,0.1,0.01
4222,212,665,0.78,0.04,0.04
4223,212,237,1.44,0.02,0.03
4224,212,500,0.82,0.06,0.02
4225,212,671,1.07,0.02,0.07
4226,212,188,1.1,0.1,0.09
4227,212,956,0.83,0.07,0.07
4228,212,755,0.62,0.03,0.03
4229,212,45,0.85,0.04,0.05
4230,212,604,0.56,0.08,0.08
4231,212,591,1.08,0.02,0.05
4232,212,423,0.52,0.04,0.02
4233,212,992,1.47,0.05,0.08
4234,212,459,1.24,0.02,0.06
4235,212,114,1.05,0.04,0.03
4236,212,24,1.16,0.05,0.03
4237,212,742,0.74,0.04,0.03
4238,212,287,0.93,0.02,0.04
4239,212,469,1.28,0.06,0.01
4240,212,757,0.68,0.02,0.06
4241,213,119,1.16,0.04,0.02
4242,213,428,0.56,0.06,0.05
4243,213,304,0.52,0.07,0.05
4244,213,705,0.65,0.05,0.07
4245,213,686,1.29,0.01,0.02
4246,213,508,1.48,0.07,0.1
4247,213,622,1.24,0.02,0.06
4248,213,366,1.01,0.01,0.07
4249,213,292,0.96,0.06,0.07
4250,213,487,1.1,0.1,0.06
4251,213,264,0.6,0.09,0.02
4252,213,178,0.77,0.04,0.07
4253,213,165,0.81,0.01,0.1
4254,213,915,0.92,0.07,0.1
4255,213,675,1.1,0.04,0.07
4256,213,979,1.18,0.08,0.09
4257,213,925,0.89,0.06,0.1
4258,213,135,0.51,0.08,0.07
4259,213,756,0.6,0.09,0.06
4260,213,527,1.27,0.09,0.07
4261,214,670,1.14,0.08,0.1
4262,214,512,0.77,0.04,0.07
4263,214,959,0.61,0.05,0.09
4264,214,926,0.66,0.02,0.07
4265,214,365,1.2,0.03,0.09
4266,214,596,0.85,0.09,0.01
4267,214,334,1.31,0.06,0.09
4268,214,881,1.14,0.09,0.05
4269,214,532,0.59,0.04,0.04
4270,214,418,0.74,0.04,0.05
4271,214,220,0.93,0.06,0.09
4272,214,71,1.21,0.09,0.05
4273,214,859,0.96,0.01,0.02
4274,214,879,0.82,0.08,0.04
4275,214,283,0.52,0.02,0.09
4276,214,985,1.19,0.04,0.06
4277,214,939,0.99,0.05,0.03
4278,214,69,1.33,0.05,0.1
4279,214,101,0.78,0.07,0.05
4280,214,932,1.02,0.04,0.01
4281,215,876,1.45,0.08,0.08
4282,215,701,0.94,0.1,0.03
4283,215,524,1.41,0.05,0.02
4284,215,899,1.16,0.06,0.03
4285,215,928,1.14,0.06,0.06
4286,215,768,1.35,0.07,0.09
4287,215,185,0.66,0.09,0.03
4288,215,290,1.46,0.01,0.03
4289,215,776,1.4,0.05,0.04
4290,215,720,1.19,0.03,0.09
4291,215,259,1.03,0.02,0.06
4292,215,493,1.14,0.02,0.03
4293,215,92,0.95,0.05,0.04
4294,215,475,0.77,0.03,0.04
4295,215,166,0.93,0.02,0.03
4296,215,637,1.46,0.07,0.06
4297,215,64,1.27,0.03,0.07
4298,215,217,1.02,0.01,0.07
4299,215,803,1.19,0.02,0.08
4300,215,338,0.72,0.02,0.09
4301,216,961,0.94,0.03,0.02
4302,216,388,1.49,0.04,0.03
4303,216,364,0.97,0.09,0.08
4304,216,280,1.21,0.05,0.09
4305,216,597,1.35,0.02,0.08
4306,216,594,0.99,0.04,0.09
4307,216,951,0.54,0.01,0.04
4308,216,349,1.14,0.06,0.05
4309,216,466,0.72,0.06,0.03
4310,216,816,0.87,0.02,0.03
4311,216,644,0.64,0.05,0.05
4312,216,338,0.94,0.1,0.02
4313,216,271,0.61,0.03,0.09
4314,216,803,0.64,0.04,0.09
4315,216,217,1.42,0.1,0.03
4316,216,718,1.19,0.04,0.07
4317,216,203,0.95,0.04,0.1
4318,216,64,0.9,0.1,0.06
4319,216,166,1.44,0.07,0.09
4320,216,972,1.3,0.04,0.05
4321,217,64,0.56,0.06,0.08
4322,217,166,0.99,0.06,0.04
4323,217,803,0.79,0.05,0.06
4324,217,493,0.76,0.07,0.02
4325,217,259,1.39,0.09,0.01
4326,217,720,0.54,0.04,0.07
4327,217,338,1.48,0.04,0.1
4328,217,644,0.98,0.03,0.06
4329,217,776,0.92,0.08,0.09
4330,217,185,0.66,0.04,0.04
4331,217,466,0.92,0.01,0.05
4332,217,816,1.37,0.05,0.04
4333,217,349,0.59,0.07,0.08
4334,217,928,1.37,0.06,0.02
4335,217,899,1.44,0.08,0.04
4336,217,524,0.68,0.03,0.09
4337,217,594,0.83,0.06,0.03
4338,217,215,1.28,0.03,0.08
4339,217,364,0.69,0.05,0.08
4340,217,876,1.47,0.05,0.07
4341,218,4,0.57,0.09,0.04
4342,218,990,1.38,0.07,0.06
4343,218,221,1.12,0.01,0.04
4344,218,345,0.85,0.1,0.01
4345,218,301,1.2,0.01,0.1
4346,218,534,0.97,0.08,0.03
4347,218,373,0.61,0.02,0.01
4348,218,999,1.01,0.03,0.08
4349,218,564,1.23,0.09,0.04
4350,218,722,0.75,0.07,0.06
4351,218,307,1.28,0.09,0.04
4352,218,128,0.72,0.02,0.1
4353,218,739,1.14,0.07,0.04
4354,218,344,0.61,0.03,0.01
4355,218,445,1.43,0.07,0.06
4356,218,817,1.32,0.09,0.1
4357,218,189,0.56,0.03,0.05
4358,218,906,1.47,0.05,0.01
4359,218,663,0.95,0.09,0.07
4360,218,471,0.99,0.04,0.07
4361,219,208,0.8,0.07,0.07
4362,219,199,0.79,0.02,0.02
4363,219,272,0.74,0.02,0.02
4364,219,1000,0.65,0.03,0.09
4365,219,903,1.36,0.05,0.07
4366,219,552,0.68,0.07,0.02
4367,219,965,0.8,0.07,0.05
4368,219,760,0.99,0.09,0.08
4369,219,291,1.26,0.06,0.09
4370,219,911,0.54,0.05,0.08
4371,219,346,1.01,0.08,0.03
4372,219,589,0.86,0.04,0.02
4373,219,186,1.49,0.07,0.09
4374,219,295,0.63,0.03,0.05
4375,219,116,1.38,0.05,0.1
4376,219,973,0.56,0.09,0.02
4377,219,871,1.06,0.06,0.07
4378,219,372,0.59,0.09,0.06
4379,219,981,1.29,0.02,0.03
4380,219,681,0.67,0.01,0.09
4381,220,418,1.17,0.07,0.01
4382,220,283,0.91,0.1,0.06
4383,220,985,0.69,0.06,0.04
4384,220,69,1.09,0.1,0.05
4385,220,101,1.25,0.04,0.09
4386,220,926,1.38,0.02,0.06
4387,220,959,1.41,0.03,0.08
4388,220,512,0.89,0.09,0.08
4389,220,670,1.0,0.05,0.07
4390,220,214,0.66,0.01,0.09
4391,220,365,1.29,0.01,0.08
4392,220,596,1.34,0.08,0.02
4393,220,334,0.51,0.06,0.09
4394,220,520,0.88,0.06,0.06
4395,220,881,1.04,0.09,0.06
4396,220,532,0.86,0.09,0.09
